geoid,year,region_name,region_type,measure,value,measure_type,measure_units
51059432800,2020,"Census Tract 4328, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059440100,2020,"Census Tract 4401, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059440201,2020,"Census Tract 4402.01, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059440202,2020,"Census Tract 4402.02, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059440300,2020,"Census Tract 4403, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059440501,2020,"Census Tract 4405.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059440502,2020,"Census Tract 4405.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059440600,2020,"Census Tract 4406, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059440701,2020,"Census Tract 4407.01, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059440702,2020,"Census Tract 4407.02, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059440800,2020,"Census Tract 4408, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059450100,2020,"Census Tract 4501, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059450200,2020,"Census Tract 4502, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059450300,2020,"Census Tract 4503, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059450400,2020,"Census Tract 4504, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059450500,2020,"Census Tract 4505, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059450601,2020,"Census Tract 4506.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059450602,2020,"Census Tract 4506.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059450701,2020,"Census Tract 4507.01, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059450702,2020,"Census Tract 4507.02, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059450800,2020,"Census Tract 4508, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059450900,2020,"Census Tract 4509, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451000,2020,"Census Tract 4510, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059451100,2020,"Census Tract 4511, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451200,2020,"Census Tract 4512, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451300,2020,"Census Tract 4513, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451400,2020,"Census Tract 4514, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451501,2020,"Census Tract 4515.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451502,2020,"Census Tract 4515.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451601,2020,"Census Tract 4516.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451602,2020,"Census Tract 4516.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451800,2020,"Census Tract 4518, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059451900,2020,"Census Tract 4519, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059452000,2020,"Census Tract 4520, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059452101,2020,"Census Tract 4521.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059452102,2020,"Census Tract 4521.02, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059452200,2020,"Census Tract 4522, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059452301,2020,"Census Tract 4523.01, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059452302,2020,"Census Tract 4523.02, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059452400,2020,"Census Tract 4524, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059452501,2020,"Census Tract 4525.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059452502,2020,"Census Tract 4525.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059452600,2020,"Census Tract 4526, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059452700,2020,"Census Tract 4527, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059452801,2020,"Census Tract 4528.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059452802,2020,"Census Tract 4528.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460100,2020,"Census Tract 4601, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059460200,2020,"Census Tract 4602, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059460300,2020,"Census Tract 4603, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460400,2020,"Census Tract 4604, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460501,2020,"Census Tract 4605.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460502,2020,"Census Tract 4605.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460600,2020,"Census Tract 4606, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460701,2020,"Census Tract 4607.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460702,2020,"Census Tract 4607.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460800,2020,"Census Tract 4608, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059460900,2020,"Census Tract 4609, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461000,2020,"Census Tract 4610, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461100,2020,"Census Tract 4611, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461201,2020,"Census Tract 4612.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461202,2020,"Census Tract 4612.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461500,2020,"Census Tract 4615, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461601,2020,"Census Tract 4616.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461602,2020,"Census Tract 4616.02, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059461700,2020,"Census Tract 4617, Fairfax County, Virginia",tract,norm_3sfca,37.6896599,normalized index,NA
51059461801,2020,"Census Tract 4618.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461802,2020,"Census Tract 4618.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461901,2020,"Census Tract 4619.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059461902,2020,"Census Tract 4619.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059470100,2020,"Census Tract 4701, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059470300,2020,"Census Tract 4703, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059470400,2020,"Census Tract 4704, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059470500,2020,"Census Tract 4705, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059470600,2020,"Census Tract 4706, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059470700,2020,"Census Tract 4707, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059470800,2020,"Census Tract 4708, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059470900,2020,"Census Tract 4709, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471000,2020,"Census Tract 4710, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471100,2020,"Census Tract 4711, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471201,2020,"Census Tract 4712.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471202,2020,"Census Tract 4712.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471301,2020,"Census Tract 4713.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471303,2020,"Census Tract 4713.03, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471304,2020,"Census Tract 4713.04, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471401,2020,"Census Tract 4714.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059471402,2020,"Census Tract 4714.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059480100,2020,"Census Tract 4801, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059480201,2020,"Census Tract 4802.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059480202,2020,"Census Tract 4802.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059480203,2020,"Census Tract 4802.03, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059480300,2020,"Census Tract 4803, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059480401,2020,"Census Tract 4804.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059480402,2020,"Census Tract 4804.02, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059480501,2020,"Census Tract 4805.01, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059480502,2020,"Census Tract 4805.02, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059480503,2020,"Census Tract 4805.03, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059480504,2020,"Census Tract 4805.04, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059480505,2020,"Census Tract 4805.05, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059480801,2020,"Census Tract 4808.01, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059480802,2020,"Census Tract 4808.02, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059480901,2020,"Census Tract 4809.01, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059480902,2020,"Census Tract 4809.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059480903,2020,"Census Tract 4809.03, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059481000,2020,"Census Tract 4810, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059481101,2020,"Census Tract 4811.01, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059481102,2020,"Census Tract 4811.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481103,2020,"Census Tract 4811.03, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059481104,2020,"Census Tract 4811.04, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481105,2020,"Census Tract 4811.05, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481106,2020,"Census Tract 4811.06, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481201,2020,"Census Tract 4812.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481202,2020,"Census Tract 4812.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481400,2020,"Census Tract 4814, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481500,2020,"Census Tract 4815, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481600,2020,"Census Tract 4816, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059481701,2020,"Census Tract 4817.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059481702,2020,"Census Tract 4817.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059481900,2020,"Census Tract 4819, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059482001,2020,"Census Tract 4820.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482002,2020,"Census Tract 4820.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482100,2020,"Census Tract 4821, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482201,2020,"Census Tract 4822.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482202,2020,"Census Tract 4822.02, Fairfax County, Virginia",tract,norm_3sfca,NA,normalized index,NA
51059482203,2020,"Census Tract 4822.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482301,2020,"Census Tract 4823.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482302,2020,"Census Tract 4823.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482303,2020,"Census Tract 4823.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482400,2020,"Census Tract 4824, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482501,2020,"Census Tract 4825.01, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059482502,2020,"Census Tract 4825.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482503,2020,"Census Tract 4825.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482504,2020,"Census Tract 4825.04, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482601,2020,"Census Tract 4826.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059482602,2020,"Census Tract 4826.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059490101,2020,"Census Tract 4901.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059490103,2020,"Census Tract 4901.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059490501,2020,"Census Tract 4905.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059490502,2020,"Census Tract 4905.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059491000,2020,"Census Tract 4910, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059491101,2020,"Census Tract 4911.01, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059491102,2020,"Census Tract 4911.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491103,2020,"Census Tract 4911.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491201,2020,"Census Tract 4912.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491202,2020,"Census Tract 4912.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491301,2020,"Census Tract 4913.01, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059491302,2020,"Census Tract 4913.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491303,2020,"Census Tract 4913.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491401,2020,"Census Tract 4914.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491402,2020,"Census Tract 4914.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491403,2020,"Census Tract 4914.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491404,2020,"Census Tract 4914.04, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491405,2020,"Census Tract 4914.05, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491501,2020,"Census Tract 4915.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491502,2020,"Census Tract 4915.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491601,2020,"Census Tract 4916.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491602,2020,"Census Tract 4916.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491701,2020,"Census Tract 4917.01, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059491702,2020,"Census Tract 4917.02, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059491703,2020,"Census Tract 4917.03, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059491704,2020,"Census Tract 4917.04, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059491705,2020,"Census Tract 4917.05, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491801,2020,"Census Tract 4918.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491802,2020,"Census Tract 4918.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059491803,2020,"Census Tract 4918.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059492000,2020,"Census Tract 4920, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059492100,2020,"Census Tract 4921, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059492201,2020,"Census Tract 4922.01, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059492202,2020,"Census Tract 4922.02, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059492203,2020,"Census Tract 4922.03, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059492300,2020,"Census Tract 4923, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059492400,2020,"Census Tract 4924, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059492500,2020,"Census Tract 4925, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51059980100,2020,"Census Tract 9801, Fairfax County, Virginia",tract,norm_3sfca,27.58162221,normalized index,NA
51059980200,2020,"Census Tract 9802, Fairfax County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51059980300,2020,"Census Tract 9803, Fairfax County, Virginia",tract,norm_3sfca,14.77027212,normalized index,NA
51061930100,2020,"Census Tract 9301, Fauquier County, Virginia",tract,norm_3sfca,0,normalized index,NA
51061930203,2020,"Census Tract 9302.03, Fauquier County, Virginia",tract,norm_3sfca,0,normalized index,NA
51061930204,2020,"Census Tract 9302.04, Fauquier County, Virginia",tract,norm_3sfca,0,normalized index,NA
51061930205,2020,"Census Tract 9302.05, Fauquier County, Virginia",tract,norm_3sfca,0,normalized index,NA
51061930206,2020,"Census Tract 9302.06, Fauquier County, Virginia",tract,norm_3sfca,5.965909091,normalized index,NA
51061930207,2020,"Census Tract 9302.07, Fauquier County, Virginia",tract,norm_3sfca,5.965909091,normalized index,NA
51061930302,2020,"Census Tract 9303.02, Fauquier County, Virginia",tract,norm_3sfca,3.805701799,normalized index,NA
51061930303,2020,"Census Tract 9303.03, Fauquier County, Virginia",tract,norm_3sfca,3.805701799,normalized index,NA
51061930304,2020,"Census Tract 9303.04, Fauquier County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51061930401,2020,"Census Tract 9304.01, Fauquier County, Virginia",tract,norm_3sfca,1.645494507,normalized index,NA
51061930402,2020,"Census Tract 9304.02, Fauquier County, Virginia",tract,norm_3sfca,3.805701799,normalized index,NA
51061930403,2020,"Census Tract 9304.03, Fauquier County, Virginia",tract,norm_3sfca,5.965909091,normalized index,NA
51061930703,2020,"Census Tract 9307.03, Fauquier County, Virginia",tract,norm_3sfca,5.965909091,normalized index,NA
51061930704,2020,"Census Tract 9307.04, Fauquier County, Virginia",tract,norm_3sfca,5.965909091,normalized index,NA
51061930705,2020,"Census Tract 9307.05, Fauquier County, Virginia",tract,norm_3sfca,5.965909091,normalized index,NA
51061930706,2020,"Census Tract 9307.06, Fauquier County, Virginia",tract,norm_3sfca,5.965909091,normalized index,NA
51061930707,2020,"Census Tract 9307.07, Fauquier County, Virginia",tract,norm_3sfca,5.965909091,normalized index,NA
51063920101,2020,"Census Tract 9201.01, Floyd County, Virginia",tract,norm_3sfca,1.992888049,normalized index,NA
51063920102,2020,"Census Tract 9201.02, Floyd County, Virginia",tract,norm_3sfca,1.992888049,normalized index,NA
51063920200,2020,"Census Tract 9202, Floyd County, Virginia",tract,norm_3sfca,0,normalized index,NA
51065020101,2020,"Census Tract 201.01, Fluvanna County, Virginia",tract,norm_3sfca,0.700405536,normalized index,NA
51065020102,2020,"Census Tract 201.02, Fluvanna County, Virginia",tract,norm_3sfca,6.286973506,normalized index,NA
51065020200,2020,"Census Tract 202, Fluvanna County, Virginia",tract,norm_3sfca,0.700405536,normalized index,NA
51065020300,2020,"Census Tract 203, Fluvanna County, Virginia",tract,norm_3sfca,0.700405536,normalized index,NA
51067020101,2020,"Census Tract 201.01, Franklin County, Virginia",tract,norm_3sfca,1.992888049,normalized index,NA
51067020102,2020,"Census Tract 201.02, Franklin County, Virginia",tract,norm_3sfca,0.996444025,normalized index,NA
51067020200,2020,"Census Tract 202, Franklin County, Virginia",tract,norm_3sfca,0.996444025,normalized index,NA
51067020300,2020,"Census Tract 203, Franklin County, Virginia",tract,norm_3sfca,1.992888049,normalized index,NA
51067020400,2020,"Census Tract 204, Franklin County, Virginia",tract,norm_3sfca,16.09541911,normalized index,NA
51067020500,2020,"Census Tract 205, Franklin County, Virginia",tract,norm_3sfca,1.992888049,normalized index,NA
51067020600,2020,"Census Tract 206, Franklin County, Virginia",tract,norm_3sfca,0.996444025,normalized index,NA
51067020700,2020,"Census Tract 207, Franklin County, Virginia",tract,norm_3sfca,0.996444025,normalized index,NA
51067020800,2020,"Census Tract 208, Franklin County, Virginia",tract,norm_3sfca,0.996444025,normalized index,NA
51067020900,2020,"Census Tract 209, Franklin County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050100,2020,"Census Tract 501, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050200,2020,"Census Tract 502, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050300,2020,"Census Tract 503, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050400,2020,"Census Tract 504, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050500,2020,"Census Tract 505, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050600,2020,"Census Tract 506, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050700,2020,"Census Tract 507, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050801,2020,"Census Tract 508.01, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050802,2020,"Census Tract 508.02, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050803,2020,"Census Tract 508.03, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069050900,2020,"Census Tract 509, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069051000,2020,"Census Tract 510, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069051101,2020,"Census Tract 511.01, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51069051102,2020,"Census Tract 511.02, Frederick County, Virginia",tract,norm_3sfca,0,normalized index,NA
51071930100,2020,"Census Tract 9301, Giles County, Virginia",tract,norm_3sfca,0,normalized index,NA
51071930200,2020,"Census Tract 9302, Giles County, Virginia",tract,norm_3sfca,0,normalized index,NA
51071930300,2020,"Census Tract 9303, Giles County, Virginia",tract,norm_3sfca,0,normalized index,NA
51071930400,2020,"Census Tract 9304, Giles County, Virginia",tract,norm_3sfca,0,normalized index,NA
51073100100,2020,"Census Tract 1001, Gloucester County, Virginia",tract,norm_3sfca,0.801976914,normalized index,NA
51073100201,2020,"Census Tract 1002.01, Gloucester County, Virginia",tract,norm_3sfca,0.801976914,normalized index,NA
51073100202,2020,"Census Tract 1002.02, Gloucester County, Virginia",tract,norm_3sfca,0.801976914,normalized index,NA
51073100203,2020,"Census Tract 1002.03, Gloucester County, Virginia",tract,norm_3sfca,0.801976914,normalized index,NA
51073100301,2020,"Census Tract 1003.01, Gloucester County, Virginia",tract,norm_3sfca,1.134609916,normalized index,NA
51073100302,2020,"Census Tract 1003.02, Gloucester County, Virginia",tract,norm_3sfca,0.801976914,normalized index,NA
51073100400,2020,"Census Tract 1004, Gloucester County, Virginia",tract,norm_3sfca,0.801976914,normalized index,NA
51073100500,2020,"Census Tract 1005, Gloucester County, Virginia",tract,norm_3sfca,0.801976914,normalized index,NA
51075400100,2020,"Census Tract 4001, Goochland County, Virginia",tract,norm_3sfca,8.674556121,normalized index,NA
51075400200,2020,"Census Tract 4002, Goochland County, Virginia",tract,norm_3sfca,0.920485635,normalized index,NA
51075400300,2020,"Census Tract 4003, Goochland County, Virginia",tract,norm_3sfca,1.030525684,normalized index,NA
51075400400,2020,"Census Tract 4004, Goochland County, Virginia",tract,norm_3sfca,1.061654572,normalized index,NA
51075400500,2020,"Census Tract 4005, Goochland County, Virginia",tract,norm_3sfca,0.700405536,normalized index,NA
51077060101,2020,"Census Tract 601.01, Grayson County, Virginia",tract,norm_3sfca,0,normalized index,NA
51077060102,2020,"Census Tract 601.02, Grayson County, Virginia",tract,norm_3sfca,0,normalized index,NA
51077060201,2020,"Census Tract 602.01, Grayson County, Virginia",tract,norm_3sfca,0,normalized index,NA
51077060202,2020,"Census Tract 602.02, Grayson County, Virginia",tract,norm_3sfca,0,normalized index,NA
51077060300,2020,"Census Tract 603, Grayson County, Virginia",tract,norm_3sfca,0,normalized index,NA
51079030101,2020,"Census Tract 301.01, Greene County, Virginia",tract,norm_3sfca,0.700405536,normalized index,NA
51079030102,2020,"Census Tract 301.02, Greene County, Virginia",tract,norm_3sfca,0.700405536,normalized index,NA
51079030200,2020,"Census Tract 302, Greene County, Virginia",tract,norm_3sfca,0.700405536,normalized index,NA
51081880101,2020,"Census Tract 8801.01, Greensville County, Virginia",tract,norm_3sfca,0,normalized index,NA
51081880102,2020,"Census Tract 8801.02, Greensville County, Virginia",tract,norm_3sfca,0.499698398,normalized index,NA
51081880200,2020,"Census Tract 8802, Greensville County, Virginia",tract,norm_3sfca,0,normalized index,NA
51083930100,2020,"Census Tract 9301, Halifax County, Virginia",tract,norm_3sfca,0,normalized index,NA
